trial,Category,response_neuron,reward,rpe,confidence_neuron,response_rulebased,reward_rulebased,rpe_rulebased,confidence_rulebased
0,2.0,1.0,0.0,-0.01,0.01,1.0,0.0,-0.99,0.99
1,1.0,1.0,1.0,0.9938,0.006200000000000001,0.0,0.0,-0.6138,0.6138
2,1.0,1.0,1.0,0.6161559999999999,0.383844,1.0,1.0,0.619444,0.380556
3,2.0,1.0,0.0,-0.61798328,0.61798328,1.0,0.0,-0.61594472,0.61594472
4,1.0,1.0,1.0,0.6168503664,0.3831496336,0.0,0.0,-0.38188572639999996,0.38188572639999996
5,2.0,1.0,0.0,-0.617552772832,0.617552772832,0.0,0.0,-0.23676915036799998,0.23676915036799998
6,1.0,1.0,1.0,0.61711728084416,0.38288271915584005,1.0,1.0,0.8532031267718401,0.14679687322815999
7,2.0,1.0,0.0,-0.6173872858766208,0.6173872858766208,1.0,0.0,-0.47101406140145924,0.47101406140145924
8,2.0,1.0,0.0,-0.3827801172435049,0.3827801172435049,1.0,0.0,-0.29202871806890474,0.29202871806890474
9,1.0,1.0,1.0,0.7626763273090269,0.23732367269097304,0.0,0.0,-0.18105780520272094,0.18105780520272094
10,2.0,1.0,0.0,-0.5271406770684033,0.5271406770684033,1.0,0.0,-0.11225583922568698,0.11225583922568698
11,2.0,1.0,0.0,-0.32682721978241003,0.32682721978241003,0.0,0.0,-0.06959862031992592,0.06959862031992592
12,2.0,1.0,0.0,-0.20263287626509421,0.20263287626509421,1.0,0.0,-0.04315114459835407,0.04315114459835407
13,1.0,1.0,1.0,0.8743676167156416,0.1256323832843584,0.0,0.0,-0.026753709650979524,0.026753709650979524
14,2.0,1.0,0.0,-0.45789207763630224,0.45789207763630224,1.0,0.0,-0.016587299983607307,0.016587299983607307
15,2.0,1.0,0.0,-0.2838930881345074,0.2838930881345074,1.0,0.0,-0.01028412598983653,0.01028412598983653
16,1.0,1.0,1.0,0.8239862853566053,0.1760137146433946,1.0,1.0,0.9936238418863014,0.006376158113698648
17,1.0,1.0,1.0,0.5108714969210953,0.48912850307890465,0.0,0.0,-0.38395321803049315,0.38395321803049315
18,1.0,1.0,1.0,0.3167403280910791,0.6832596719089209,0.0,0.0,-0.23805099517890574,0.23805099517890574
19,0.0,0.0,0.0,0.0,0.8036209965835309,0.0,0.0,0.0,0.14759161701092155
