trial,Category,response_neuron,reward,rpe,confidence_neuron,response_rulebased,reward_rulebased,rpe_rulebased,confidence_rulebased
0,1.0,1.0,1.0,0.99,0.01,0.0,0.0,-0.99,0.99
1,0.0,2.0,0.0,-0.3862,0.3862,0.0,1.0,0.3862,0.6138
2,0.0,2.0,0.0,-0.239444,0.239444,1.0,0.0,-0.760556,0.760556
3,1.0,2.0,0.0,-0.14845528,0.14845528,1.0,1.0,0.52845528,0.47154472000000003
4,0.0,2.0,0.0,-0.0920422736,0.0920422736,0.0,1.0,0.3276422736,0.6723577264
5,0.0,1.0,0.0,-0.057066209632,0.057066209632,0.0,1.0,0.20313820963200002,0.796861790368
6,1.0,1.0,1.0,0.96461895002816,0.035381049971839995,1.0,1.0,0.12594568997183997,0.87405431002816
7,1.0,1.0,1.0,0.5980637490174592,0.4019362509825408,1.0,1.0,0.07808632778254077,0.9219136722174592
8,0.0,2.0,0.0,-0.6292004756091754,0.6292004756091754,0.0,1.0,0.048413523225175226,0.9515864767748248
9,1.0,1.0,1.0,0.6098957051223113,0.3901042948776887,1.0,1.0,0.03001638439960863,0.9699836156003914
10,1.0,1.0,1.0,0.37813533717583303,0.621864662824167,0.0,0.0,-0.9813898416722426,0.9813898416722426
11,0.0,1.0,0.0,-0.7655560909509835,0.7655560909509835,0.0,1.0,0.3915382981632096,0.6084617018367904
12,1.0,1.0,1.0,0.5253552236103902,0.4746447763896098,1.0,1.0,0.24275374486118995,0.75724625513881
13,0.0,1.0,0.0,-0.6742797613615581,0.6742797613615581,0.0,1.0,0.15050732181393778,0.8494926781860622
14,0.0,1.0,0.0,-0.418053452044166,0.418053452044166,1.0,0.0,-0.9066854604753586,0.9066854604753586
15,1.0,1.0,1.0,0.7408068597326171,0.25919314026738294,1.0,1.0,0.43785501450527775,0.5621449854947222
16,1.0,2.0,0.0,-0.5406997469657775,0.5406997469657775,1.0,1.0,0.2714701089932722,0.7285298910067278
17,1.0,2.0,0.0,-0.335233843118782,0.335233843118782,1.0,1.0,0.1683114675758287,0.8316885324241713
18,1.0,1.0,1.0,0.7921550172663552,0.20784498273364485,1.0,1.0,0.10435310989701385,0.8956468901029861
19,0.0,1.0,0.0,-0.5088638892948598,0.5088638892948598,0.0,1.0,0.06469892813614864,0.9353010718638514
20,0.0,1.0,0.0,-0.3154956113628131,0.3154956113628131,0.0,1.0,0.0401133354444122,0.9598866645555878
21,0.0,1.0,0.0,-0.19560727904494413,0.19560727904494413,1.0,0.0,-0.9751297320244644,0.9751297320244644
22,0.0,1.0,0.0,-0.12127651300786536,0.12127651300786536,0.0,1.0,0.3954195661448321,0.6045804338551679
23,0.0,2.0,0.0,-0.07519143806487652,0.07519143806487652,1.0,0.0,-0.754839868990204,0.754839868990204
24,1.0,1.0,1.0,0.9533813083997765,0.046618691600223444,0.0,0.0,-0.4680007187739265,0.4680007187739265
25,0.0,1.0,0.0,-0.4089035887921385,0.4089035887921385,0.0,1.0,0.7098395543601655,0.29016044563983445
26,0.0,1.0,0.0,-0.25352022505112587,0.25352022505112587,0.0,1.0,0.44010052370330266,0.5598994762966973
27,1.0,1.0,1.0,0.842817460468302,0.15718253953169803,1.0,1.0,0.27286232469604765,0.7271376753039523
28,1.0,1.0,1.0,0.5225468254903471,0.4774531745096528,1.0,1.0,0.16917464131154958,0.8308253586884504
29,1.0,1.0,1.0,0.3239790318040152,0.6760209681959848,1.0,1.0,0.10488827761316077,0.8951117223868392
30,0.0,2.0,0.0,-0.7991330002815106,0.7991330002815106,0.0,1.0,0.06503073212015964,0.9349692678798404
31,1.0,1.0,1.0,0.5045375398254635,0.49546246017453655,1.0,1.0,0.04031905391449897,0.959680946085501
32,1.0,2.0,0.0,-0.6871867253082127,0.6871867253082127,1.0,1.0,0.024997813426989368,0.9750021865730106
33,0.0,1.0,0.0,-0.4260557696910919,0.4260557696910919,0.0,1.0,0.015498644324733357,0.9845013556752666
34,0.0,1.0,0.0,-0.26415457720847696,0.26415457720847696,0.0,1.0,0.009609159481334673,0.9903908405186653
35,0.0,1.0,0.0,-0.1637758378692557,0.1637758378692557,0.0,1.0,0.005957678878427464,0.9940423211215725
36,1.0,2.0,0.0,-0.10154101947893854,0.10154101947893854,1.0,1.0,0.003693760904625032,0.996306239095375
37,0.0,1.0,0.0,-0.0629554320769419,0.0629554320769419,0.0,1.0,0.002290131760867564,0.9977098682391324
38,1.0,1.0,1.0,0.960967632112296,0.03903236788770398,1.0,1.0,0.001419881691737901,0.9985801183082621
39,0.0,1.0,0.0,-0.40420006809037645,0.40420006809037645,0.0,1.0,0.0008803266488774941,0.9991196733511225
40,1.0,1.0,1.0,0.7493959577839666,0.2506040422160334,1.0,1.0,0.000545802522304073,0.9994541974776959
41,1.0,1.0,1.0,0.4646254938260592,0.5353745061739408,0.0,0.0,-0.9996616024361715,0.9996616024361715
42,0.0,1.0,0.0,-0.7119321938278433,0.7119321938278433,1.0,0.0,-0.6197901935104264,0.6197901935104264
43,1.0,1.0,1.0,0.5586020398267371,0.4413979601732629,1.0,1.0,0.6157300800235357,0.38426991997646437
44,1.0,1.0,1.0,0.34633326469257697,0.653666735307423,1.0,1.0,0.3817526496145921,0.6182473503854079
45,0.0,1.0,0.0,-0.7852733758906023,0.7852733758906023,0.0,1.0,0.23668664276104712,0.7633133572389529
46,1.0,1.0,1.0,0.5131305069478266,0.4868694930521734,1.0,1.0,0.14674571851184925,0.8532542814881507
47,1.0,1.0,1.0,0.31814091430765246,0.6818590856923475,1.0,1.0,0.09098234547734652,0.9090176545226535
48,1.0,1.0,1.0,0.1972473668707445,0.8027526331292555,1.0,1.0,0.05640905419595488,0.9435909458040451
49,0.0,0.0,0.0,0.0,0.8777066325401384,0.0,0.0,0.0,0.965026386398508
