trial,Category,response_neuron,reward,rpe,confidence_neuron,response_rulebased,reward_rulebased,rpe_rulebased,confidence_rulebased
0,1.0,1.0,1.0,0.99,0.01,1.0,1.0,0.010000000000000009,0.99
1,2.0,2.0,1.0,0.6138,0.3862,2.0,1.0,0.006199999999999983,0.9938
2,2.0,2.0,1.0,0.380556,0.619444,2.0,1.0,0.0038439999999999586,0.996156
3,2.0,2.0,1.0,0.23594472,0.76405528,2.0,1.0,0.0023832799999999876,0.99761672
4,2.0,2.0,1.0,0.14628572640000004,0.8537142736,1.0,0.0,-0.9985223664,0.9985223664
5,1.0,2.0,0.0,-0.9093028496319999,0.9093028496319999,1.0,1.0,0.380916132832,0.619083867168
6,2.0,2.0,1.0,0.43623223322816007,0.5637677667718399,1.0,0.0,-0.76383199764416,0.76383199764416
7,2.0,2.0,1.0,0.27046398460145926,0.7295360153985407,2.0,1.0,0.5264241614606209,0.4735758385393792
8,2.0,2.0,1.0,0.16768767045290478,0.8323123295470952,2.0,1.0,0.32638298010558486,0.6736170198944151
9,1.0,1.0,1.0,0.10396635568080093,0.8960336443191991,1.0,1.0,0.2023574476654626,0.7976425523345374
10,2.0,2.0,1.0,0.06445914052209656,0.9355408594779034,1.0,0.0,-0.8745383824474132,0.8745383824474132
11,1.0,1.0,1.0,0.03996466712369984,0.9600353328763002,1.0,1.0,0.45778620288260385,0.5422137971173961
12,2.0,2.0,1.0,0.02477809361669392,0.9752219063833061,2.0,1.0,0.2838274457872144,0.7161725542127856
13,2.0,2.0,1.0,0.015362418042350279,0.9846375819576497,2.0,1.0,0.17597301638807294,0.824026983611927
14,2.0,2.0,1.0,0.009524699186257202,0.9904753008137428,1.0,0.0,-0.8908967298393948,0.8908967298393948
15,1.0,1.0,1.0,0.005905313495479514,0.9940946865045205,1.0,1.0,0.4476440274995752,0.5523559725004248
16,1.0,1.0,1.0,0.0036612943671973097,0.9963387056328027,2.0,0.0,-0.7224607029502634,0.7224607029502634
17,1.0,2.0,0.0,-0.9977299974923377,0.9977299974923377,1.0,1.0,0.5520743641708367,0.44792563582916334
18,1.0,2.0,0.0,-0.6185925984452494,0.6185925984452494,1.0,1.0,0.3422861057859188,0.6577138942140812
19,1.0,1.0,1.0,0.6164725889639454,0.3835274110360546,1.0,1.0,0.21221738558726966,0.7877826144127303
20,2.0,2.0,1.0,0.3822130051576461,0.6177869948423539,2.0,1.0,0.1315747790641072,0.8684252209358928
21,2.0,2.0,1.0,0.23697206319774056,0.7630279368022594,1.0,0.0,-0.9184236369802535,0.9184236369802535
22,1.0,1.0,1.0,0.14692267918259916,0.8530773208174008,1.0,1.0,0.43057734507224277,0.5694226549277572
23,2.0,2.0,1.0,0.09109206109321144,0.9089079389067886,2.0,1.0,0.2669579539447905,0.7330420460552095
24,2.0,2.0,1.0,0.056477077877791104,0.9435229221222089,1.0,0.0,-0.8344860685542299,0.8344860685542299
25,2.0,2.0,1.0,0.035015788284230465,0.9649842117157695,1.0,0.0,-0.5173813625036225,0.5173813625036225
26,2.0,2.0,1.0,0.021709788736222868,0.9782902112637771,2.0,1.0,0.679223555247754,0.320776444752246
27,2.0,2.0,1.0,0.013460069016458132,0.9865399309835419,2.0,1.0,0.4211186042536075,0.5788813957463925
28,2.0,2.0,1.0,0.008345242790203988,0.991654757209796,2.0,1.0,0.2610935346372366,0.7389064653627634
29,1.0,1.0,1.0,0.005174050529926477,0.9948259494700735,1.0,1.0,0.16187799147508675,0.8381220085249133
30,2.0,2.0,1.0,0.003207911328554469,0.9967920886714455,2.0,1.0,0.10036435471455374,0.8996356452854463
31,2.0,2.0,1.0,0.0019889050237037464,0.9980110949762963,2.0,1.0,0.0622258999230233,0.9377741000769767
32,2.0,1.0,0.0,-0.9987668788853037,0.9987668788853037,1.0,0.0,-0.9614199420477255,0.9614199420477255
33,2.0,2.0,1.0,0.38076453509111174,0.6192354649088883,2.0,1.0,0.40391963593041025,0.5960803640695898
34,1.0,1.0,1.0,0.23607401175648923,0.7639259882435108,1.0,1.0,0.2504301742768543,0.7495698257231457
35,1.0,1.0,1.0,0.14636588728902333,0.8536341127109767,1.0,1.0,0.15526670805164966,0.8447332919483503
36,2.0,2.0,1.0,0.09074685011919448,0.9092531498808055,2.0,1.0,0.09626535899202282,0.9037346410079772
37,2.0,2.0,1.0,0.05626304707390062,0.9437369529260994,1.0,0.0,-0.9403154774249458,0.9403154774249458
38,2.0,2.0,1.0,0.034883089185818394,0.9651169108141816,2.0,1.0,0.4170044039965336,0.5829955960034664
39,2.0,2.0,1.0,0.021627515295207456,0.9783724847047925,2.0,1.0,0.2585427304778508,0.7414572695221492
40,2.0,2.0,1.0,0.013409059483028618,0.9865909405169714,2.0,1.0,0.16029649289626746,0.8397035071037325
41,2.0,2.0,1.0,0.008313616879477737,0.9916863831205223,2.0,1.0,0.09938382559568582,0.9006161744043142
42,1.0,1.0,1.0,0.005154442465276188,0.9948455575347238,1.0,1.0,0.06161797186932516,0.9383820281306748
43,1.0,1.0,1.0,0.00319575432847119,0.9968042456715288,1.0,1.0,0.038203142558981606,0.9617968574410184
44,2.0,2.0,1.0,0.001981367683652091,0.9980186323163479,2.0,1.0,0.023685948386568567,0.9763140516134314
45,2.0,2.0,1.0,0.001228447963864343,0.9987715520361357,2.0,1.0,0.014685287999672503,0.9853147120003275
46,2.0,2.0,1.0,0.000761637737595855,0.9992383622624041,2.0,1.0,0.009104878559796914,0.9908951214402031
47,2.0,2.0,1.0,0.00047221539730946116,0.9995277846026905,2.0,1.0,0.0056450247070740645,0.9943549752929259
48,1.0,1.0,1.0,0.00029277354633183705,0.9997072264536682,2.0,0.0,-0.9965000846816141,0.9965000846816141
49,0.0,0.0,0.0,0.0,0.9998184804012743,0.0,0.0,0.0,0.6178300525026008
