trial,Category,response_neuron,reward,rpe,confidence_neuron,response_rulebased,reward_rulebased,rpe_rulebased,confidence_rulebased
0,1.0,1.0,1.0,0.99,0.01,0.0,0.0,-0.99,0.99
1,2.0,1.0,0.0,-0.3862,0.3862,1.0,0.0,-0.6138,0.6138
2,1.0,1.0,1.0,0.760556,0.239444,0.0,0.0,-0.380556,0.380556
3,2.0,1.0,0.0,-0.52845528,0.52845528,1.0,0.0,-0.23594472,0.23594472
4,2.0,1.0,0.0,-0.3276422736,0.3276422736,1.0,0.0,-0.14628572639999998,0.14628572639999998
5,2.0,1.0,0.0,-0.20313820963199997,0.20313820963199997,1.0,0.0,-0.090697150368,0.090697150368
6,2.0,1.0,0.0,-0.12594568997183997,0.12594568997183997,0.0,0.0,-0.05623223322816,0.05623223322816
7,2.0,1.0,0.0,-0.07808632778254078,0.07808632778254078,1.0,0.0,-0.0348639846014592,0.0348639846014592
8,1.0,1.0,1.0,0.9515864767748248,0.04841352322517528,0.0,0.0,-0.021615670452904703,0.021615670452904703
9,2.0,1.0,0.0,-0.4100163843996087,0.4100163843996087,1.0,0.0,-0.013401715680800915,0.013401715680800915
10,2.0,1.0,0.0,-0.2542101583277574,0.2542101583277574,1.0,0.0,-0.008309063722096569,0.008309063722096569
11,2.0,1.0,0.0,-0.1576102981632096,0.1576102981632096,1.0,0.0,-0.005151619507699872,0.005151619507699872
12,2.0,1.0,0.0,-0.09771838486118994,0.09771838486118994,1.0,0.0,-0.0031940040947739208,0.0031940040947739208
13,1.0,1.0,1.0,0.9394146013860623,0.06058539861393777,0.0,0.0,-0.001980282538759831,0.001980282538759831
14,1.0,1.0,1.0,0.5824370528593585,0.4175629471406414,0.0,0.0,-0.001227775174031095,0.001227775174031095
15,2.0,1.0,0.0,-0.6388890272271976,0.6388890272271976,1.0,0.0,-0.0007612206078992789,0.0007612206078992789
16,2.0,1.0,0.0,-0.39611119688086255,0.39611119688086255,1.0,0.0,-0.00047195677689755296,0.00047195677689755296
17,1.0,1.0,1.0,0.7544110579338652,0.24558894206613477,0.0,0.0,-0.00029261320167648286,0.00029261320167648286
18,2.0,1.0,0.0,-0.5322651440810036,0.5322651440810036,1.0,0.0,-0.00018142018503941937,0.00018142018503941937
19,0.0,0.0,0.0,0.0,0.3300043893302222,0.0,0.0,0.0,0.00011248051472444001
