trial,Category,response_neuron,reward,rpe,confidence_neuron,response_rulebased,reward_rulebased,rpe_rulebased,confidence_rulebased
28,2.0,2.0,1.0,0.16795840573965726,0.8320415942603427,1.0,0.0,-0.38487564748972647,0.38487564748972647
29,1.0,1.0,1.0,0.10413421155858749,0.8958657884414125,1.0,1.0,0.7613770985563696,0.2386229014436304
30,2.0,2.0,1.0,0.06456321116632424,0.9354367888336758,1.0,0.0,-0.5279461988950509,0.5279461988950509
31,1.0,1.0,1.0,0.04002919092312107,0.9599708090768789,2.0,0.0,-0.32732664331493155,0.32732664331493155
32,1.0,1.0,1.0,0.024818098372335062,0.9751819016276649,1.0,1.0,0.7970574811447424,0.20294251885525755
33,1.0,1.0,1.0,0.015387220990847772,0.9846127790091522,1.0,1.0,0.4941756383097403,0.5058243616902597
34,1.0,1.0,1.0,0.009540077014325576,0.9904599229856744,1.0,1.0,0.306388895752039,0.693611104247961
35,2.0,2.0,1.0,0.005914847748881846,0.9940851522511182,1.0,0.0,-0.8100388846337359,0.8100388846337359
36,1.0,1.0,1.0,0.003667205604306778,0.9963327943956932,2.0,0.0,-0.5022241084729162,0.5022241084729162
37,2.0,1.0,0.0,-0.9977263325253298,0.9977263325253298,1.0,0.0,-0.311378947253208,0.311378947253208
38,2.0,2.0,1.0,0.3814096738342956,0.6185903261657044,2.0,1.0,0.8069450527030111,0.19305494729698897
39,2.0,2.0,1.0,0.2364739977772632,0.7635260022227368,1.0,0.0,-0.4996940673241332,0.4996940673241332
40,1.0,1.0,1.0,0.14661387862190312,0.8533861213780969,2.0,0.0,-0.30981032174096257,0.30981032174096257
41,2.0,2.0,1.0,0.09090060474557993,0.9090993952544201,2.0,1.0,0.8079176005206032,0.1920823994793968
42,2.0,2.0,1.0,0.05635837494225959,0.9436416250577404,2.0,1.0,0.500908912322774,0.499091087677226
43,1.0,1.0,1.0,0.03494219246420094,0.9650578075357991,2.0,0.0,-0.6894364743598801,0.6894364743598801
44,2.0,2.0,1.0,0.021664159327804633,0.9783358406721954,2.0,1.0,0.5725493858968743,0.4274506141031257
45,2.0,2.0,1.0,0.013431778783238868,0.9865682212167611,2.0,1.0,0.35498061925606206,0.6450193807439379
46,2.0,2.0,1.0,0.008327702845608131,0.9916722971543919,1.0,0.0,-0.7799120160612415,0.7799120160612415
47,1.0,1.0,1.0,0.00516317576427705,0.994836824235723,2.0,0.0,-0.4835454499579697,0.4835454499579697
48,1.0,1.0,1.0,0.003201168973851809,0.9967988310261482,1.0,1.0,0.7002018210260588,0.29979817897394123
49,0.0,0.0,0.0,0.0,0.9980152752362119,0.0,0.0,0.0,0.5658748709638436
