trial,Category,response_neuron,reward,rpe,confidence_neuron,response_rulebased,reward_rulebased,rpe_rulebased,confidence_rulebased
49,2.0,2.0,1.0,0.6157811670880368,0.38421883291196324,2.0,1.0,0.9724140249725862,0.027585975027413775
50,2.0,2.0,1.0,0.3817843235945828,0.6182156764054172,2.0,1.0,0.6028966954830035,0.39710330451699655
51,2.0,2.0,1.0,0.2367062806286413,0.7632937193713587,1.0,0.0,-0.6262040488005378,0.6262040488005378
52,2.0,2.0,1.0,0.14675789398975758,0.8532421060102424,1.0,0.0,-0.38824651025633344,0.38824651025633344
53,1.0,2.0,0.0,-0.9090101057263503,0.9090101057263503,2.0,0.0,-0.24071283635892674,0.24071283635892674
54,1.0,1.0,1.0,0.4364137344496628,0.5635862655503372,2.0,0.0,-0.14924195854253458,0.14924195854253458
55,1.0,1.0,1.0,0.2705765153587909,0.7294234846412091,2.0,0.0,-0.09253001429637145,0.09253001429637145
56,2.0,2.0,1.0,0.16775743952245037,0.8322425604775496,1.0,0.0,-0.057368608863750295,0.057368608863750295
57,2.0,2.0,1.0,0.10400961250391927,0.8959903874960807,1.0,0.0,-0.03556853749552519,0.03556853749552519
58,2.0,2.0,1.0,0.06448595975242999,0.93551404024757,1.0,0.0,-0.022052493247225614,0.022052493247225614
59,2.0,2.0,1.0,0.039981295046506604,0.9600187049534934,1.0,0.0,-0.01367254581327988,0.01367254581327988
60,2.0,2.0,1.0,0.024788402928834108,0.9752115970711659,1.0,0.0,-0.008476978404233525,0.008476978404233525
61,1.0,1.0,1.0,0.015368809815877182,0.9846311901841228,2.0,0.0,-0.005255726610624786,0.005255726610624786
62,1.0,2.0,0.0,-0.9904713379141561,0.9904713379141561,2.0,0.0,-0.003258550498587367,0.003258550498587367
63,1.0,1.0,1.0,0.3859077704932232,0.6140922295067768,2.0,0.0,-0.0020203013091241676,0.0020203013091241676
64,1.0,1.0,1.0,0.23926281770579838,0.7607371822942016,2.0,0.0,-0.0012525868116569838,0.0012525868116569838
65,1.0,1.0,1.0,0.14834294697759498,0.851657053022405,2.0,0.0,-0.0007766038232273299,0.0007766038232273299
66,1.0,1.0,1.0,0.09197262712610887,0.9080273728738911,2.0,0.0,-0.0004814943704009445,0.0004814943704009445
67,1.0,1.0,1.0,0.05702302881818755,0.9429769711818125,2.0,0.0,-0.0002985265096485856,0.0002985265096485856
68,1.0,1.0,1.0,0.035354277867276296,0.9646457221327237,2.0,0.0,-0.00018508643598212307,0.00018508643598212307
69,1.0,2.0,0.0,-0.9780803477222887,0.9780803477222887,2.0,0.0,-0.0001147535903089163,0.0001147535903089163
70,1.0,1.0,1.0,0.39359018441218097,0.606409815587819,2.0,0.0,-7.11472259915281e-05,7.11472259915281e-05
71,2.0,2.0,1.0,0.2440259143355522,0.7559740856644478,1.0,0.0,-4.411128011474742e-05,4.411128011474742e-05
72,2.0,2.0,1.0,0.1512960668880423,0.8487039331119577,1.0,0.0,-2.73489936711434e-05,2.73489936711434e-05
73,2.0,2.0,1.0,0.09380356147058622,0.9061964385294138,1.0,0.0,-1.695637607610891e-05,1.695637607610891e-05
74,2.0,2.0,1.0,0.05815820811176342,0.9418417918882366,2.0,1.0,0.9999894870468328,1.0512953167187523e-05
75,1.0,1.0,1.0,0.036058089029293305,0.9639419109707067,2.0,0.0,-0.38000651803096364,0.38000651803096364
76,2.0,2.0,1.0,0.022356015198161883,0.9776439848018381,2.0,1.0,0.7643959588208026,0.23560404117919745
77,2.0,2.0,1.0,0.013860729422860318,0.9861392705771397,1.0,0.0,-0.5260745055311025,0.5260745055311025
78,2.0,2.0,1.0,0.008593652242173344,0.9914063477578267,1.0,0.0,-0.32616619342928355,0.32616619342928355
79,2.0,2.0,1.0,0.005328064390147436,0.9946719356098526,1.0,0.0,-0.2022230399261558,0.2022230399261558
80,2.0,2.0,1.0,0.0033033999218914367,0.9966966000781086,1.0,0.0,-0.12537828475421658,0.12537828475421658
81,2.0,2.0,1.0,0.0020481079515727307,0.9979518920484273,1.0,0.0,-0.07773453654761428,0.07773453654761428
82,1.0,1.0,1.0,0.0012698269299751264,0.9987301730700249,2.0,0.0,-0.048195412659520855,0.048195412659520855
83,1.0,1.0,1.0,0.0007872926965846183,0.9992127073034154,2.0,0.0,-0.02988115584890293,0.02988115584890293
84,2.0,2.0,1.0,0.00048812147188248556,0.9995118785281175,2.0,1.0,0.9814736833736801,0.018526316626319816
85,2.0,2.0,1.0,0.0003026353125671344,0.9996973646874329,1.0,0.0,-0.39148631630831826,0.39148631630831826
86,2.0,2.0,1.0,0.00018763389379161666,0.9998123661062084,1.0,0.0,-0.24272151611115733,0.24272151611115733
87,1.0,1.0,1.0,0.00011633301415081565,0.9998836669858492,2.0,0.0,-0.15048733998891756,0.15048733998891756
88,1.0,2.0,0.0,-0.9999278735312265,0.9999278735312265,2.0,0.0,-0.09330215079312888,0.09330215079312888
89,2.0,2.0,1.0,0.3800447184106396,0.6199552815893604,1.0,0.0,-0.057847333491739907,0.057847333491739907
90,1.0,1.0,1.0,0.23562772541459653,0.7643722745854035,2.0,0.0,-0.03586534676487874,0.03586534676487874
91,1.0,1.0,1.0,0.14608918975704988,0.8539108102429501,2.0,0.0,-0.02223651499422482,0.02223651499422482
92,1.0,1.0,1.0,0.09057529764937089,0.9094247023506291,2.0,0.0,-0.013786639296419387,0.013786639296419387
93,1.0,1.0,1.0,0.056156684542609914,0.9438433154573901,1.0,1.0,0.99145228363622,0.00854771636378002
94,1.0,1.0,1.0,0.034817144416418144,0.9651828555835819,2.0,0.0,-0.3852995841455436,0.3852995841455436
95,2.0,2.0,1.0,0.021586629538179247,0.9784133704618208,2.0,1.0,0.7611142578297629,0.23888574217023703
96,1.0,1.0,1.0,0.013383710313671138,0.9866162896863289,2.0,0.0,-0.528109160145547,0.528109160145547
97,1.0,1.0,1.0,0.008297900394476088,0.9917020996055239,2.0,0.0,-0.32742767929023914,0.32742767929023914
98,2.0,2.0,1.0,0.0051446982445751965,0.9948553017554248,2.0,1.0,0.7969948388400517,0.20300516115994827
99,0.0,0.0,0.0,0.0,0.9968102870883634,0.0,0.0,0.0,0.505863199919168
