trial,Category,response_neuron,reward,rpe,confidence_neuron,response_rulebased,reward_rulebased,rpe_rulebased,confidence_rulebased
26,0.0,2.0,0.0,-0.21056492774102042,0.21056492774102042,0.0,1.0,0.39000602176767507,0.6099939782323249
27,0.0,2.0,0.0,-0.13055025519943267,0.13055025519943267,0.0,1.0,0.24180373349595852,0.7581962665040415
28,1.0,1.0,1.0,0.9190588417763518,0.08094115822364825,0.0,0.0,-0.8500816852325057,0.8500816852325057
29,0.0,2.0,0.0,-0.43018351809866195,0.43018351809866195,0.0,1.0,0.47294935515584646,0.5270506448441535
30,1.0,1.0,1.0,0.7332862187788296,0.2667137812211704,1.0,1.0,0.2932286001966248,0.7067713998033752
31,1.0,1.0,1.0,0.4546374556428743,0.5453625443571257,0.0,0.0,-0.8181982678780926,0.8181982678780926
32,1.0,1.0,1.0,0.2818752224985821,0.7181247775014179,0.0,0.0,-0.5072829260844174,0.5072829260844174
33,0.0,1.0,0.0,-0.825237362050879,0.825237362050879,1.0,0.0,-0.31451541417233875,0.31451541417233875
34,0.0,1.0,0.0,-0.511647164471545,0.511647164471545,1.0,0.0,-0.19499955678685002,0.19499955678685002
35,0.0,1.0,0.0,-0.3172212419723579,0.3172212419723579,0.0,1.0,0.879100274792153,0.12089972520784702
36,1.0,1.0,1.0,0.8033228299771381,0.1966771700228619,1.0,1.0,0.5450421703711348,0.45495782962886516
37,0.0,2.0,0.0,-0.5019398454141744,0.5019398454141744,0.0,1.0,0.3379261456301036,0.6620738543698964
38,0.0,1.0,0.0,-0.3112027041567881,0.3112027041567881,0.0,1.0,0.2095142102906642,0.7904857897093358
39,0.0,1.0,0.0,-0.19294567657720862,0.19294567657720862,0.0,1.0,0.12989881038021178,0.8701011896197882
40,1.0,1.0,1.0,0.8803736805221306,0.11962631947786935,0.0,0.0,-0.9194627375642687,0.9194627375642687
41,0.0,2.0,0.0,-0.454168318076279,0.454168318076279,0.0,1.0,0.4299331027101534,0.5700668972898466
42,1.0,1.0,1.0,0.7184156427927071,0.28158435720729297,1.0,1.0,0.2665585236802951,0.7334414763197049
43,0.0,1.0,0.0,-0.5545823014685216,0.5545823014685216,0.0,1.0,0.16526628468178295,0.834733715318217
44,0.0,1.0,0.0,-0.3438410269104834,0.3438410269104834,0.0,1.0,0.10246509650270541,0.8975349034972946
45,0.0,2.0,0.0,-0.2131814366844997,0.2131814366844997,0.0,1.0,0.06352835983167737,0.9364716401683226
46,1.0,1.0,1.0,0.8678275092556103,0.1321724907443898,1.0,1.0,0.039387583095639944,0.9606124169043601
47,0.0,1.0,0.0,-0.4619469442615217,0.4619469442615217,1.0,0.0,-0.9755796984807033,0.9755796984807033
48,1.0,1.0,1.0,0.7135928945578566,0.28640710544214343,1.0,1.0,0.39514058694196397,0.604859413058036
49,0.0,0.0,0.0,0.0,0.5575724053741289,0.0,0.0,0.0,0.7550128360959824
