trial,Category,response_neuron,reward,rpe,confidence_neuron,response_rulebased,reward_rulebased,rpe_rulebased,confidence_rulebased
62,2.0,2.0,1.0,2.0312645065967416e-07,0.9999997968735493,1.0,0.0,-0.11217703833180924,0.11217703833180924
63,1.0,1.0,1.0,1.259383993756913e-07,0.9999998740616006,2.0,0.0,-0.06954976376572172,0.06954976376572172
64,1.0,1.0,1.0,7.808180757518102e-08,0.9999999219181924,1.0,1.0,0.9568791464652525,0.04312085353474747
65,2.0,1.0,0.0,-0.9999999515892793,0.9999999515892793,1.0,0.0,-0.40673492919154347,0.40673492919154347
66,2.0,2.0,1.0,0.3800000300146469,0.6199999699853531,1.0,0.0,-0.2521756560987569,0.2521756560987569
67,1.0,1.0,1.0,0.23560001860908109,0.7643999813909189,2.0,0.0,-0.15634890678122929,0.15634890678122929
68,1.0,1.0,1.0,0.14607201153763028,0.8539279884623697,2.0,0.0,-0.09693632220436216,0.09693632220436216
69,1.0,2.0,0.0,-0.9094353528466692,0.9094353528466692,2.0,0.0,-0.06010051976670454,0.06010051976670454
70,2.0,2.0,1.0,0.43615008123506516,0.5638499187649348,2.0,1.0,0.9627376777446431,0.03726232225535681
71,1.0,1.0,1.0,0.27041305036574037,0.7295869496342596,2.0,0.0,-0.4031026397983212,0.4031026397983212
72,2.0,2.0,1.0,0.16765609122675906,0.8323439087732409,1.0,0.0,-0.24992363667495915,0.24992363667495915
73,1.0,1.0,1.0,0.10394677656059059,0.8960532234394094,2.0,0.0,-0.15495265473847467,0.15495265473847467
74,2.0,2.0,1.0,0.06444700146756621,0.9355529985324338,1.0,0.0,-0.09607064593785429,0.09607064593785429
75,1.0,1.0,1.0,0.039957140909891,0.960042859090109,1.0,1.0,0.9404361995185303,0.05956380048146966
76,1.0,1.0,1.0,0.02477342736413246,0.9752265726358675,2.0,0.0,-0.41692955629851114,0.41692955629851114
77,2.0,2.0,1.0,0.015359524965762095,0.9846404750342379,1.0,0.0,-0.2584963249050769,0.2584963249050769
78,2.0,2.0,1.0,0.009522905478772548,0.9904770945212275,1.0,0.0,-0.16026772144114768,0.16026772144114768
79,1.0,1.0,1.0,0.005904201396839004,0.994095798603161,1.0,1.0,0.9006340127064885,0.09936598729351157
80,1.0,1.0,1.0,0.0036606048660401402,0.9963393951339599,2.0,0.0,-0.4416069121219772,0.4416069121219772
81,1.0,1.0,1.0,0.0022695750169449136,0.9977304249830551,2.0,0.0,-0.27379628551562585,0.27379628551562585
82,1.0,1.0,1.0,0.0014071365105058353,0.9985928634894942,2.0,0.0,-0.169753697019688,0.169753697019688
83,2.0,2.0,1.0,0.0008724246365136024,0.9991275753634864,1.0,0.0,-0.10524729215220656,0.10524729215220656
84,2.0,2.0,1.0,0.0005409032746384046,0.9994590967253616,2.0,1.0,0.9347466788656319,0.06525332113436808
85,2.0,2.0,1.0,0.00033536003027578865,0.9996646399697242,2.0,1.0,0.5795429408966918,0.4204570591033082
86,1.0,1.0,1.0,0.00020792321877094455,0.999792076781229,1.0,1.0,0.35931662335594894,0.6406833766440511
87,2.0,2.0,1.0,0.00012891239563794787,0.999871087604362,2.0,1.0,0.22277630648068836,0.7772236935193116
88,2.0,2.0,1.0,7.992568529557875e-05,0.9999200743147044,2.0,1.0,0.13812131001802674,0.8618786899819733
89,2.0,2.0,1.0,4.955392488326105e-05,0.9999504460751167,1.0,0.0,-0.9143647877888235,0.9143647877888235
90,2.0,2.0,1.0,3.072343342758188e-05,0.9999692765665724,1.0,0.0,-0.5669061684290706,0.5669061684290706
91,2.0,2.0,1.0,1.9048528725140734e-05,0.9999809514712749,1.0,0.0,-0.35148182442602377,0.35148182442602377
92,1.0,1.0,1.0,1.1810087809593917e-05,0.9999881899121904,1.0,1.0,0.7820812688558653,0.21791873114413474
93,2.0,2.0,1.0,7.3222544419992985e-06,0.999992677745558,2.0,1.0,0.48489038669063644,0.5151096133093636
94,1.0,1.0,1.0,4.539797754055108e-06,0.999995460202246,2.0,0.0,-0.6993679602518055,0.6993679602518055
95,1.0,1.0,1.0,2.814674607498624e-06,0.9999971853253925,2.0,0.0,-0.4336081353561194,0.4336081353561194
96,1.0,1.0,1.0,1.7450982566780127e-06,0.9999982549017433,2.0,0.0,-0.26883704392079405,0.26883704392079405
97,1.0,1.0,1.0,1.0819609191914381e-06,0.9999989180390808,2.0,0.0,-0.16667896723089232,0.16667896723089232
98,1.0,1.0,1.0,6.708157699319983e-07,0.9999993291842301,2.0,0.0,-0.10334095968315324,0.10334095968315324
99,0.0,0.0,0.0,0.0,0.9999995840942226,0.0,0.0,0.0,0.064071395003555
