trial,Category,response_neuron,reward,rpe,confidence_neuron,response_rulebased,reward_rulebased,rpe_rulebased,confidence_rulebased
41,1.0,1.0,1.0,0.3813389580110329,0.6186610419889671,1.0,1.0,0.540084969697251,0.4599150303027491
42,1.0,1.0,0.0,-0.7635698460331596,0.7635698460331596,2.0,0.0,-0.9763186252721422,0.9763186252721422
43,2.0,2.0,1.0,0.5265866954594411,0.4734133045405589,2.0,1.0,0.5951418968979724,0.40485810310202763
44,1.0,1.0,1.0,0.3264837511848535,0.6735162488151465,1.0,1.0,0.006418741146133611,0.9935812588538664
45,2.0,2.0,1.0,0.2024199257346092,0.7975800742653908,2.0,1.0,0.2251078976469163,0.7748921023530837
46,1.0,1.0,1.0,0.12550035395545767,0.8744996460445423,1.0,1.0,0.14195299379323767,0.8580470062067623
47,1.0,1.0,1.0,0.07781021945238376,0.9221897805476162,1.0,1.0,0.17173183595751162,0.8282681640424884
48,2.0,1.0,0.0,-0.9517576639395221,0.9517576639395221,1.0,0.0,-0.840707918599109,0.840707918599109
49,2.0,1.0,1.0,0.40991024835749634,0.5900897516425037,2.0,1.0,0.5426873902208995,0.4573126097791005
50,2.0,2.0,0.0,-0.7458556460183523,0.7458556460183523,1.0,0.0,-0.9766134469493504,0.9766134469493504
51,1.0,1.0,1.0,0.5375694994686215,0.4624305005313784,1.0,1.0,0.5966773180717377,0.4033226819282622
52,1.0,2.0,0.0,-0.6667069103294546,0.6667069103294546,2.0,0.0,-0.9940363820624151,0.9940363820624151
53,1.0,1.0,0.0,-0.41335828440426187,0.41335828440426187,2.0,0.0,-0.3938432398013853,0.3938432398013853
54,2.0,1.0,0.0,-0.25628213633064234,0.25628213633064234,1.0,0.0,-0.614921563023841,0.614921563023841
55,2.0,1.0,1.0,0.8411050754750018,0.15889492452499826,2.0,1.0,0.4718092985484108,0.5281907014515892
56,2.0,2.0,1.0,0.521485146794501,0.47851485320549897,2.0,1.0,0.06302425318575977,0.9369757468142402
57,1.0,1.0,1.0,0.3233207910125906,0.6766792089874094,1.0,1.0,0.215217175099911,0.784782824900089
58,1.0,1.0,1.0,0.20045889042780618,0.7995411095721938,1.0,1.0,0.15697094725166139,0.8430290527483386
59,1.0,1.0,1.0,0.12428451206523983,0.8757154879347602,1.0,1.0,0.1777183693164035,0.8222816306835965
60,2.0,2.0,0.0,-0.9229436025195513,0.9229436025195513,1.0,0.0,-0.8311598004007924,0.8311598004007924
61,2.0,1.0,1.0,0.42777496643787827,0.5722250335621217,2.0,1.0,0.5511068060533776,0.4488931939466224
62,1.0,1.0,1.0,0.2652204791914845,0.7347795208085155,1.0,1.0,0.03093970082905584,0.9690602991709442
63,1.0,1.0,1.0,0.16443669709872033,0.8355633029012797,1.0,1.0,0.22527906452381752,0.7747209354761825
64,2.0,1.0,0.0,-0.8980492477987934,0.8980492477987934,1.0,0.0,-0.8487535981538643,0.8487535981538643
65,2.0,2.0,1.0,0.4432094663647481,0.5567905336352519,2.0,1.0,0.5580617975941309,0.44193820240586906
66,2.0,1.0,1.0,0.2747898691461439,0.7252101308538561,2.0,1.0,0.028358710350778638,0.9716412896492214
67,1.0,1.0,1.0,0.17036971887060925,0.8296302811293907,1.0,1.0,0.226480756890032,0.773519243109968
68,2.0,1.0,1.0,0.10562922569977773,0.8943707743002223,2.0,1.0,0.15103590405903788,0.8489640959409621
69,1.0,1.0,1.0,0.06549011993386222,0.9345098800661378,1.0,1.0,0.17845766280701547,0.8215423371929845
70,1.0,1.0,1.0,0.040603874358994596,0.9593961256410054,1.0,1.0,0.16721748528932057,0.8327825147106794
71,1.0,1.0,0.0,-0.9748255978974234,0.9748255978974234,2.0,0.0,-0.8294663727732042,0.8294663727732042
72,2.0,1.0,1.0,0.39560812930359757,0.6043918706964024,2.0,1.0,0.5483909565626395,0.4516090434373606
73,2.0,2.0,1.0,0.2452770401682305,0.7547229598317695,2.0,1.0,0.02912294157466022,0.9708770584253398
74,1.0,1.0,1.0,0.15207176490430285,0.8479282350956971,1.0,1.0,0.22362872560125713,0.7763712743987429
75,2.0,1.0,0.0,-0.9057155057593322,0.9057155057593322,1.0,0.0,-0.8504310285661613,0.8504310285661613
76,1.0,1.0,1.0,0.43845638642921403,0.561543613570786,1.0,1.0,0.5565935343894515,0.4434064656105486
77,1.0,1.0,1.0,0.2718429595861127,0.7281570404138873,1.0,1.0,0.026121132815086545,0.9738788671849135
78,1.0,1.0,1.0,0.16854263494338984,0.8314573650566102,1.0,1.0,0.2249890358868326,0.7750109641131674
79,2.0,2.0,1.0,0.10449643366490169,0.8955035663350983,2.0,1.0,0.14929358676425597,0.850706413235744
80,1.0,1.0,1.0,0.06478778887223902,0.935212211127761,1.0,1.0,0.17698915951037264,0.8230108404896274
81,2.0,1.0,1.0,0.04016842910078822,0.9598315708992118,2.0,1.0,0.1657644522005468,0.8342355477994532
82,1.0,1.0,0.0,-0.9750955739575113,0.9750955739575113,2.0,0.0,-0.830790352687743,0.830790352687743
83,1.0,1.0,1.0,0.395440744146343,0.604559255853657,1.0,1.0,0.5471415515814191,0.4528584484185809
84,2.0,2.0,0.0,-0.7548267386292673,0.7548267386292673,1.0,0.0,-0.9727142347310846,0.9727142347310846
85,1.0,1.0,1.0,0.5320074220498543,0.4679925779501457,1.0,1.0,0.6023849194841264,0.39761508051587363
86,2.0,2.0,1.0,0.3298446016709097,0.6701553983290903,2.0,1.0,0.008145280524181064,0.9918547194758189
87,2.0,2.0,0.0,-0.795496346964036,0.795496346964036,1.0,0.0,-0.7686747632159129,0.7686747632159129
88,1.0,1.0,1.0,0.5067922648822977,0.49320773511770233,1.0,1.0,0.5264816806030593,0.47351831939694067
89,2.0,1.0,1.0,0.31421120422702453,0.6857887957729755,2.0,1.0,0.037604214086929044,0.962395785913071
90,2.0,1.0,0.0,-0.8051890533792447,0.8051890533792447,1.0,0.0,-0.7788452712883767,0.7788452712883767
91,2.0,1.0,1.0,0.5007827869048682,0.49921721309513173,2.0,1.0,0.5312485045679425,0.4687514954320576
92,1.0,2.0,0.0,-0.6895146721189817,0.6895146721189817,2.0,0.0,-0.9633701606586591,0.9633701606586591
93,2.0,2.0,1.0,0.5725009032862314,0.4274990967137686,2.0,1.0,0.602414239313086,0.397585760686914
94,2.0,1.0,1.0,0.3549505600374634,0.6450494399625366,2.0,1.0,0.011310642441379248,0.9886893575586208
95,1.0,1.0,0.0,-0.7799306527767726,0.7799306527767726,2.0,0.0,-0.7664796477046247,0.7664796477046247
96,2.0,1.0,1.0,0.516442995278401,0.483557004721599,2.0,1.0,0.5290358912578599,0.4709641087421401
97,1.0,1.0,1.0,0.32019465707260863,0.6798053429273914,1.0,1.0,0.039742690226628685,0.9602573097733713
98,1.0,1.0,1.0,0.19852068738501738,0.8014793126149826,1.0,1.0,0.22362274295851714,0.7763772570414829
99,0.0,0.0,0.0,0.0,0.8769171738212892,0.0,0.0,0.0,0.8464042247794603
